duration,peak_mag,rms_mag,sta_lta_ratio,dom_freq,peak_ax,peak_ay,peak_az,rms_ax,rms_ay,rms_az,label
60.0,455.28323007365714,72.4269264851957,1.023680289402383,0.0,380.79037,220.37459,184.9879,52.195432180356214,42.030939773420585,27.471742597819834,fake_vibration
60.0,6.7156763,0.5729229403059523,1.3626339671140013,0.0,0.0,0.0,6.7156763,0.0,0.0,0.5729229403059523,fake_vibration
60.0,5287.157233969779,1071.2966390556273,1.021391073990246,0.0,3933.7588,4033.379,981.653,774.5957047009746,709.5180978221299,210.38548422728803,fake_vibration
60.0,7812.520226389732,1991.679601200288,1.021969732843308,0.0,6246.034,5153.045,6886.6387,1174.2726573463622,1094.0969320736203,1179.3317019707154,fake_vibration
60.0,56.43239599160638,16.108223376135083,1.0085346162268107,0.0,43.87088,56.262573,31.387682,10.208202954815848,9.722026306881707,7.794206647058685,fake_vibration
60.0,121.23255719172388,46.472062917215524,1.0278603664143577,0.0,79.36087,92.05809,106.1799,25.89737052244653,25.14640763551363,29.26836201145083,fake_vibration
60.0,1142.356871033192,211.06220948966046,1.0249924873574807,0.0,309.37262,1115.2773,245.53624,77.77359104505342,182.18720119655433,72.84468773205322,fake_vibration
60.0,3080.6802531036356,1193.9779997404805,1.0070903082120917,0.0,2362.4072,2492.9553,2477.938,664.422438083921,686.3400034119585,716.2846412923915,fake_vibration
60.0,395.2441386849663,46.200252782984435,1.01230823151975,0.0,256.61215,295.097,57.32272,29.612074931581777,32.84543723663686,13.370326405596673,fake_vibration
60.0,346.1815858187851,60.15122507912737,1.0563738840900425,0.0,200.1617,284.4265,226.27452,34.40588411256694,36.53484462040981,33.16037010521699,fake_vibration
60.0,4889.027505454221,1216.5042767107498,1.0620750452979606,0.0,3422.6782,4133.176,1708.7043,858.255801556757,804.7084680671908,309.39281790414583,fake_vibration
60.0,26065.26218604172,3892.9479021763473,1.0296218161167954,0.0,16950.389,25400.7,21682.697,2228.451464707555,2439.0659390860164,2059.1271896831495,fake_vibration
60.0,389.31196040231976,77.3869232334871,1.0461153368299498,0.0,295.22372,364.4224,96.45182,49.526915129375205,53.44224408462052,26.071960273695076,fake_vibration
60.0,3261.026406903165,502.9800846387639,1.0128391809402417,0.0,2227.1655,1767.9635,3149.5398,322.58882425641985,143.3866485507589,358.28157226608784,fake_vibration
60.0,360.19532195144234,39.975700923926084,1.0679685709567357,0.0,289.1979,242.6974,136.91798,26.21094703176067,26.74214348400201,13.996452476912491,fake_vibration
60.0,67.96954461314327,27.54298572469313,1.0028493019886986,0.0,66.37618,63.62061,49.887314,17.513398084259613,17.832029127540682,11.572194578706391,fake_vibration
60.0,238.16015964716385,68.1406582739097,1.0291307195192172,0.0,221.70575,200.86258,99.4197,47.246278607980095,44.37431004391346,21.020444234732558,fake_vibration
60.0,770.5872685730546,347.7473297531486,1.0024463671832458,0.0,533.5622,742.48425,460.15765,170.19756981682792,235.11139422451413,191.52969713518632,fake_vibration
60.0,1.3850800768895422,0.505188435197822,1.0330018062142732,0.0,1.0212557,1.03428,1.02248,0.2816331344302156,0.21387698164402966,0.3607696902061972,fake_vibration
60.0,334.125197425076,86.31739055077426,1.012511796403775,0.0,184.03554,220.01941,314.28656,51.36004079304944,45.89203789301085,52.02652188314771,fake_vibration
60.0,276.5562751750525,66.82537754555787,1.01644911984497,0.0,197.39375,173.87457,266.44003,40.77612050017687,34.428629373469235,40.219504727503754,fake_vibration
60.0,609.80646,57.98943184375194,1.5982901035178056,0.0,501.2216,390.0026,609.80646,34.45588118572312,25.025274583469617,39.36117489733293,fake_vibration
60.0,1345.7094124459802,450.0007595005013,1.0525957173842615,0.0,1097.549,1010.4146,772.65686,260.1182488922098,268.0302293910249,250.99596864665583,fake_vibration
60.0,90.09479945891152,26.28915840013145,1.0028862566678431,0.0,89.61187,58.74492,29.909254,18.150561757179176,16.816151648978718,8.882229506412065,fake_vibration
60.0,6.503325,0.6102546037715031,1.7170381844024842,0.0,0.0,0.0,6.503325,0.0,0.0,0.6102546037715031,fake_vibration
60.0,13062.845736650272,1674.8530054169923,1.019608728091321,0.0,9765.531,9052.068,43.180935,1107.7208734419874,1256.1964052537005,7.592609757745425,fake_vibration
60.0,238.51143936785192,62.15491094716193,1.0241490920710095,0.0,231.5849,188.263,110.85963,43.6999149108131,39.836703878945535,19.14647266988177,fake_vibration
60.0,172.5158509074607,25.297481801875325,1.0877529718971177,0.0,75.69773,66.63638,169.29256,15.44777415203752,10.694410448665314,16.93984782751406,fake_vibration
60.0,239.39747280540442,49.35315883633628,1.0455013773566715,0.0,82.03101,128.76242,236.63838,18.331324263085957,26.17608918490368,37.60996135161803,fake_vibration
60.0,1189.3161796630084,320.2391160416363,1.0210941002607876,0.0,1188.2185,770.34,593.31934,196.82283585980292,193.47764134483322,162.42002655729908,fake_vibration
60.0,3543.5061087410486,867.8906099855615,1.0119652579710756,0.0,2683.8523,2281.6936,791.1368,619.8718710933423,573.2149640263474,201.0412379205374,fake_vibration
60.0,603.16809440601,204.67779380606922,1.007909507041792,0.0,410.52542,574.54596,453.69687,102.4973768539276,120.41910399583855,129.94816816032133,fake_vibration
60.0,431.9908097754767,123.40971940767174,1.0081154837904722,0.0,239.13707,291.02914,398.50537,36.735338166494486,84.26957910355443,82.33536185493658,fake_vibration
60.0,918.942444616515,182.7440582509,1.0114048786535657,0.0,695.3065,602.53143,807.9552,116.61074151418227,72.52394276265653,120.5719847878429,fake_vibration
60.0,1448.761088086218,110.60824957275017,1.0228593557436325,0.0,851.46356,623.563,1361.3671,59.38155148167161,57.889198472986806,73.19055210430179,fake_vibration
60.0,266.17261347423727,72.64160108624584,1.0147879307496765,0.0,167.23698,247.40233,117.870804,38.11215534955263,54.457482658607255,29.302703040373753,fake_vibration
60.0,801.3488005340336,130.57071521119417,1.0990951409729042,0.0,537.73517,516.2847,416.3279,82.6861378319842,77.94169865620857,64.31800596860617,fake_vibration
60.0,44.747981308526235,8.654535562030034,1.0510863159467867,0.0,36.626297,34.23127,32.77672,5.2853202513062785,4.60211526589283,5.078081400983096,fake_vibration
60.0,1897.9072183282344,187.64045406443884,1.0296296492039667,0.0,1427.503,1279.0729,347.283,126.18067019013695,122.8566688931097,64.7581452820066,fake_vibration
60.0,3279.3444357478415,397.0456898152589,1.0147431239688267,0.0,1643.7872,2585.0557,1170.278,254.2728477380574,278.7451418437186,123.65979379967723,fake_vibration
60.0,2716.9134114744325,872.1250305834266,1.0052968722670987,0.0,1947.3422,1897.2646,2147.6829,437.5814235124532,484.13531954293666,578.565086345535,fake_vibration
60.0,29.217818796319314,8.682915695680384,1.0362663302957924,0.0,22.135893,24.847544,21.381218,4.704658856783301,5.3939207169384815,4.915773521935796,fake_vibration
60.0,80.33718956208162,18.35143041654276,1.01838420046995,0.0,75.738815,54.42387,48.669987,10.479371573577795,11.609726846819862,9.600625620152606,fake_vibration
60.0,832.5614204620783,300.7058036777315,1.0075527021272332,0.0,632.6342,672.7603,705.62256,181.86921140123195,184.03515944506842,153.22738135787824,fake_vibration
60.0,43.706467712533815,11.71218569097488,1.0303613819051982,0.0,28.571102,31.248323,42.365997,6.264830622186524,7.388016121247438,6.583647068865305,fake_vibration
60.0,48.436554292110884,15.082696068109064,1.0054526875609548,0.0,29.498182,42.10649,36.112896,7.821388841441941,9.10941044360448,9.12864933294459,fake_vibration
60.0,253.03983517316445,48.05521971913084,1.0324178664853392,0.0,159.70505,239.7579,82.716484,28.647806830761763,33.179867757001304,19.690192524940077,fake_vibration
60.0,7342.94109424351,1425.3484862069554,1.0312190487271997,0.0,2313.734,7338.612,4245.8755,423.2107826623064,1220.8893240161628,601.6146599561663,fake_vibration
60.0,687.7054188166458,239.5418333452229,1.008277548270886,0.0,497.45627,658.0502,330.14255,153.4891944537894,157.81175668191267,94.4288439052717,fake_vibration
60.0,3191.920468369021,868.2538614614616,1.0291414317149377,0.0,3169.76,1714.7148,1188.3066,659.8666165376985,444.66318849566954,347.4413117617041,fake_vibration
60.0,6.454589,0.5905159234674716,2.5867819090685433,0.0,0.0,0.0,6.454589,0.0,0.0,0.5905159234674716,fake_vibration
60.0,883.7503338101907,246.61179924561733,1.0020629026655636,0.0,860.618,810.9479,407.94162,165.34378736823345,157.97411829124113,92.32003821486435,fake_vibration
60.0,262.1343853828543,103.15657038553898,0.9985791561870003,0.0,235.17064,177.64296,199.82037,70.8611710034836,53.756392485485065,52.25153322791781,fake_vibration
60.0,74.21400522550394,24.636425730374707,1.0050142737942491,0.0,56.836693,68.05989,46.576927,15.283995988079976,14.877175866760446,12.329743615911273,fake_vibration
60.0,138.14635430800868,52.38146127342224,0.996106417131654,0.0,129.05403,132.74379,79.36366,37.99867844754834,29.0716277626981,21.325064609655467,fake_vibration
60.0,538.458971831914,99.27869690884303,1.0449015659211254,0.0,453.5702,487.98453,215.40344,63.11917637142741,67.28656466998073,36.670798314504395,fake_vibration
60.0,79.21393326275701,24.301088458123363,1.0181705292370389,0.0,46.31642,71.96465,64.2044,12.19673382137447,15.712877846705776,13.960231162648403,fake_vibration
60.0,9563.210260814065,3190.7704512366754,1.0006383207006526,0.0,8181.8804,5570.3857,7444.305,2304.031469086682,1366.5389124218937,1733.5012151077804,fake_vibration
60.0,302.22660150623256,66.37474530310907,1.0559510409482884,0.0,268.5513,190.60715,138.3413,45.018111970858854,34.03518264508371,34.93683945275541,fake_vibration
60.0,7.7081666,0.666504633995584,1.2232765646415,0.0,0.0,0.0,7.7081666,0.0,0.0,0.666504633995584,fake_vibration
60.0,138.91806734067987,48.927145934101695,1.0351609178129078,0.0,116.56353,131.6457,98.65731,26.001059791089276,33.856943406489954,23.906440181817544,fake_vibration
60.0,298.166785982738,64.87825879100298,1.0057984014506247,0.0,219.0642,216.3968,141.81544,44.915586840835196,39.77670570966234,24.68992112953507,fake_vibration
60.0,424.76637932242204,139.53094582223352,1.003333891583103,0.0,274.18863,294.17465,422.04694,76.78640367768428,60.191808699061,99.7480787676155,fake_vibration
60.0,1235.0237806382752,285.00658772240797,1.0087836982073115,0.0,1012.51056,812.3803,603.12994,173.04133297252196,184.22778276963433,131.70260507692265,fake_vibration
60.0,4102.4117365938455,1097.5971037676607,1.0203044704461242,0.0,3223.0703,2197.4688,3186.6794,585.1701557184389,543.1607510469755,753.1744084723671,fake_vibration
60.0,963.8310861551917,148.34856185840758,1.009941956018331,0.0,527.0935,820.8112,402.4787,101.95413195766517,90.01448549879058,59.24561741263899,fake_vibration
60.0,342.0304479704032,62.18227495680609,1.0672695260240188,0.0,206.99075,337.6015,101.56595,31.728756497141237,52.07390286795677,12.174973102539349,fake_vibration
60.0,1182.4170072020913,378.76784895491943,1.0301626786925029,0.0,848.44495,1071.7241,575.88324,285.6446714812739,200.80881730336554,146.79245195007582,fake_vibration
60.0,494.3081444906006,133.10852961913665,1.0144056069888947,0.0,483.42557,409.50098,211.20294,86.94776504923473,85.56153675372465,53.265281738226804,fake_vibration
60.0,10708.87148749993,3022.8840796293885,1.019733321033432,0.0,8077.4414,8651.508,7216.7305,1615.4972889622013,1807.754254830855,1805.5528855100122,fake_vibration
60.0,99.9886290496029,31.104401882184458,1.012177164438594,0.0,69.69962,96.78657,62.047867,18.405641230044875,19.862520044807457,15.303479500719247,fake_vibration
60.0,43.26743187314397,15.792360155858601,1.005726027212643,0.0,37.712933,31.97429,39.8585,10.51197485525451,6.910289251084574,9.546985199590091,fake_vibration
60.0,820.4760768967993,118.92984345152838,1.025269397873736,0.0,580.5765,497.24057,364.93948,83.87021781725339,69.88539617913821,47.181835780058584,fake_vibration
60.0,49.614825964996584,19.030932361070768,1.0064970037487764,0.0,38.331715,40.78336,43.75426,10.779259670234332,10.99962511977321,11.179990819216464,fake_vibration
60.0,4222.731371395424,1387.0847062825162,1.0303549164500183,0.0,2915.2368,2745.1077,3988.3809,724.8127626107756,657.5463380455172,982.9970777587897,fake_vibration
60.0,435.88244620462166,51.836912243703544,1.0163199038356712,0.0,350.70325,345.18372,166.23715,35.27245149931708,32.795753951174134,19.16658965397321,fake_vibration
60.0,253.72060304535498,52.376275982821944,1.012789570486046,0.0,164.24393,167.36604,179.45024,28.714065786512393,33.320903371068255,28.434030849890085,fake_vibration
60.0,76.8883804362422,25.88829675751951,1.0159502640662759,0.0,74.67547,51.314945,48.29932,16.425863269290108,13.845147321999834,14.446688911169302,fake_vibration
60.0,465.0255671545543,92.48782389709571,1.026518781406868,0.0,311.4703,440.43314,376.7228,50.882119301301415,61.3810887412369,46.876107448984264,fake_vibration
60.0,243.18166936543406,63.170951156132226,1.0001271658163478,0.0,203.70668,208.0635,182.08423,40.224691079400024,39.27931806789226,28.804139800706277,fake_vibration
60.0,1209.1666964061783,428.4366187743407,1.0332561693924125,0.0,1012.09625,887.1361,547.107,322.61790936249565,232.9430352887534,158.78653335791688,fake_vibration
60.0,132.53415624032743,47.76270255757489,1.008667458748896,0.0,107.93459,113.33013,121.127106,29.507221037143903,24.714945692314338,28.28022492298206,fake_vibration
60.0,623.5575046735103,175.0914166597306,1.0149245915525205,0.0,282.02777,506.58707,417.80502,56.34027238665067,115.90664955387687,118.52605825093559,fake_vibration
60.0,477.0549769654099,125.34072422552404,1.0247629748342115,0.0,459.9546,324.41415,164.48851,87.07385825862484,81.091767614088,39.40260882934697,fake_vibration
60.0,211.00723243631697,45.72848223670836,1.0295751188197413,0.0,154.8108,157.62277,132.34468,26.94230857255847,29.344554530855277,22.45224300241861,fake_vibration
60.0,271.33010164179746,65.44960047019806,1.022124482140767,0.0,212.34772,240.1866,142.24089,44.34801039117736,42.308073538230815,22.95497962395586,fake_vibration
60.0,2975.971981768776,531.1656443055319,1.0180871548887793,0.0,2903.4875,864.62146,1882.3223,356.18176289747555,160.34699369222795,359.9449056225439,fake_vibration
60.0,397.7115240867128,134.51941036531915,1.0213700890256059,0.0,323.18607,239.79941,391.2189,75.2077136345435,69.51305449049126,87.21930308308835,fake_vibration
60.0,711.3112257038257,231.88895775209804,1.0077397995494535,0.0,637.2325,574.80005,398.29266,152.69755563715287,143.16938801687203,99.79214179817589,fake_vibration
60.0,4801.6059879009745,810.0569139150779,1.1010761776893196,0.0,3403.2476,3476.7249,4274.597,503.9390453181707,385.86518574473564,503.3345813826141,fake_vibration
60.0,1102.3570542587108,197.83254334814498,1.0409623546203435,0.0,893.57623,789.5383,285.1078,137.32178764623447,119.72131576013199,77.11840505288552,fake_vibration
60.0,69.21247472356598,25.090491383989065,1.0129693506422206,0.0,66.54551,64.03119,56.834713,14.224853413330315,15.732055316721995,13.404802824767458,fake_vibration
60.0,156.0417202660485,49.35502014439264,1.0159084294617973,0.0,142.97815,127.67158,92.82352,31.601225295649087,29.671319094637205,23.59858886567689,fake_vibration
60.0,82.95089356942833,27.01331137791982,1.0013199171788334,0.0,61.991764,54.632595,68.65273,16.085794849741372,12.814885950336592,17.514134113119955,fake_vibration
60.0,501.3055667852423,30.161333156525394,1.0451788118415202,0.0,271.32663,353.36166,248.96944,17.01114817703448,21.260482964021918,12.973770447114763,fake_vibration
60.0,20.258933716687086,7.991592265147156,1.0068398456819767,0.0,17.00513,15.441247,17.660065,4.361905553007744,4.458908200753267,4.995744642819059,fake_vibration
60.0,1616.5948322611237,424.7577183000447,1.0054968536930982,0.0,1452.2052,1342.1082,586.6428,276.5753934484502,280.10200863880965,159.58707889675568,fake_vibration
60.0,269.91211142435327,97.61641889514377,1.0511625469983499,0.0,236.35048,215.04741,168.03575,61.954839875357585,62.32330859065284,42.50139127423052,fake_vibration
60.0,83.74055985204936,15.406610019409735,1.0165535005470987,0.0,61.95756,62.99949,32.38599,9.406254264855574,8.982952531269767,8.257879680403246,fake_vibration
60.0,52.51132513349745,14.833773590629345,0.9909577333214725,0.0,36.417484,42.271294,34.76072,8.91186419978029,8.209363081326108,8.55721176678987,fake_vibration
60.0,447.203715326665,78.18971342373351,1.0203732025622414,0.0,367.30304,330.7037,124.60602,55.974737577656924,47.43548947535339,27.024699380967256,fake_vibration
60.0,1350.146250319793,427.36202181362194,1.0184085500321047,0.0,939.59326,859.206,1285.9833,210.037550209878,226.94573142160783,294.98840685689856,fake_vibration
60.0,463.3400220105975,105.14421926323182,1.0201034867451408,0.0,440.19363,376.64206,206.0178,63.5053842855408,63.16250298584301,55.07151012804834,fake_vibration
60.0,200.08021896469887,64.26488608036426,1.0040889729928457,0.0,140.65503,137.57442,149.30751,40.24904599995691,34.90770943333244,35.936634527089204,fake_vibration
60.0,23.408589365309187,8.833393099410587,1.0059695765542285,0.0,18.635427,15.3721485,19.919779,4.90621051537108,4.82185421859661,5.541448720522361,fake_vibration
60.0,1095.2553242089386,375.14146405399146,1.0372307178178697,0.0,976.63,820.54425,777.7358,290.17163971454664,208.6087052401651,114.07868186460341,fake_vibration
60.0,803.3209063747948,234.8377573033337,1.007077070672204,0.0,678.66595,596.7573,428.2798,148.80042225180057,142.88581101326983,112.20896400923341,fake_vibration
60.0,159.08840386490738,46.926282643110056,1.0158482483856315,0.0,121.067566,90.29307,127.74648,26.459389527938296,23.170339986938455,31.066252644945155,fake_vibration
60.0,12.33939625257809,4.408299105336603,1.0078172009761546,0.0,12.162842,9.67501,8.61113,2.898041829128791,2.489735829744652,2.199015701812302,fake_vibration
60.0,87.94032194674807,16.501168481163695,1.0802848034199546,0.0,82.273834,77.34629,14.48027,8.218039950950443,13.666737255404882,4.239418993218396,fake_vibration
60.0,2559.586786615824,460.83390170329636,1.0114930968670297,0.0,2280.9705,1091.8269,1752.5294,276.54714627880236,257.295783188162,263.9856829408073,fake_vibration
60.0,1.399189021729403,0.4195176228416667,1.0349835575490751,0.0,1.0138845,1.0645033,1.0257652,0.18982055832499167,0.27268109482254405,0.256141000307038,fake_vibration
60.0,226.19826953062304,72.4353784580194,1.0581374850135052,0.0,59.83253,119.77226,216.20605,16.89515613838077,40.026075405003645,57.959908894762755,fake_vibration
60.0,1910.286807448831,384.24719810807096,1.0220263041407402,0.0,1881.8539,1504.718,668.94434,265.8411838524927,238.52129309254036,141.71085689978298,fake_vibration
60.0,2377.180234153898,166.26742086503927,1.0656071535655647,0.0,703.33716,2185.109,1832.5023,76.05460458185146,96.57542722791237,111.95418356969299,fake_vibration
60.0,5832.39075821187,803.7840999345402,1.0354795430644332,0.0,2818.988,2229.9207,5830.8413,313.1518633236502,336.71055393663295,659.2653431450728,fake_vibration
60.0,274.9645575205501,65.48317309320434,1.0061295226033404,0.0,190.12416,238.86884,181.46465,45.150502924858266,37.713458948635996,28.760616441871917,fake_vibration
60.0,98.15512316210804,10.704333471566809,1.0288343562858746,0.0,50.549606,92.06144,41.109932,5.370004950425442,8.093982953644973,4.498137597830507,fake_vibration
60.0,132.66452896226264,28.800880795149837,1.0008268025593599,0.0,81.82608,130.14946,27.240042,15.018254636279293,23.73711958956956,6.363325847917847,fake_vibration
60.0,477.8278882906836,76.87422571096478,1.039123423349924,0.0,413.1901,339.3109,300.46222,42.37152236353943,46.29319282735828,44.39865954176387,fake_vibration
60.0,205.91549334234202,67.77953898491391,1.0264430253475507,0.0,153.67915,153.71114,153.15175,39.72657770166897,38.470355638445646,39.19051755427882,fake_vibration
60.0,54.88609974338332,19.716262937609383,1.0184163312434675,0.0,43.933216,43.39274,54.70679,10.001551309592635,10.48000032305405,13.374213578948197,fake_vibration
60.0,26.979172608799356,7.927027797208368,1.0195386859359428,0.0,17.330517,22.415775,13.773183,4.78037096432754,5.30314283041926,3.4441979126207505,fake_vibration
60.0,242.5058814378501,56.33581496738576,1.040860329487196,0.0,167.87929,180.69849,98.77319,34.584473333381,36.5696786070501,25.304087789707935,fake_vibration
